AutoId,MarkName,ModelName,Year,PriceUsd,PriceUah,TypeId,RaceKmThs,FuelId,GearId,BodyId,DriveId,HasDamage
32620390,Ford,Fiesta,2015,9500,334685,1,97,1,2,4,2,TRUE
29773884,Kia,Mohave,2012,14500,510835,1,127,2,2,5,1,FALSE
28792914,Cadillac,Escalade,2011,36800,1313392,1,192,4,2,5,1,TRUE
32614732,Mercedes-Benz,E 400,2014,24000,845280,1,103,1,2,6,1,TRUE
32614352,Kia,Rio,2020,14300,503789,1,16,1,2,4,2,FALSE
32612330,Volkswagen,Passat B7,2011,10999,391124,1,255,2,2,2,2,FALSE
32611202,Renault,Trafic пасс.,2010,11700,416052,1,258,2,1,254,2,FALSE
32279616,Renault,Clio,2014,7999,281805,1,263,2,2,2,2,FALSE
32610304,Nissan,Juke,2015,12500,444750,1,145,1,2,5,2,TRUE
32607810,Fiat,Linea,2012,5600,197288,1,195,4,1,3,2,FALSE
21999426,BMW,X6,2011,23000,810290,1,231,1,3,5,1,FALSE
31864670,Toyota,C-HR,2018,24700,870181,1,60,1,2,5,1,FALSE
32566840,Audi,Q7,2019,69200,2437916,1,53,2,2,5,1,FALSE
32601266,Chevrolet,Malibu,2013,8900,313547,1,113,4,1,3,2,FALSE
32061002,Hyundai,Sonata,2018,13400,471546,1,27,1,2,3,2,TRUE
32597571,Peugeot,5008,2018,25700,905411,1,145,2,2,5,2,FALSE
32149362,Renault,Clio,2015,7999,281805,1,160,2,1,2,2,FALSE
32591777,Acura,MDX,2016,26000,915980,1,120,1,2,2,1,TRUE
32590106,Jeep,Patriot,2014,15000,527850,1,155,1,2,5,1,FALSE
32590010,BMW,X3,2021,49300,1739304,1,20,2,2,5,1,FALSE
32587943,Renault,Megane,2016,10350,364630,1,173,2,4,2,2,FALSE
32503466,Audi,A8,2013,18500,651755,1,232,1,3,3,1,TRUE
32579364,Nissan,Murano,2014,12500,440375,1,110,4,2,5,1,TRUE
32578511,Toyota,Sequoia,2015,42000,1479660,1,79,4,2,5,1,FALSE
32575808,Volkswagen,Multivan,2014,29000,1021670,1,156,1,2,8,1,FALSE
32574935,SsangYong,Korando,2011,8800,312840,1,147,2,2,5,2,FALSE
32573345,Volkswagen,Golf VII,2015,16950,597996,1,97,2,2,4,2,FALSE
32568078,Mercedes-Benz,S 560,2020,81000,2853630,1,44,1,2,3,1,FALSE
31533368,Mercedes-Benz,Sprinter 316 груз.,2014,17950,632379,6,280,2,1,194,3,FALSE
32565279,Volvo,XC60,2016,23300,820859,1,186,2,2,5,2,FALSE
32563940,Audi,A6,2017,23150,815112,1,225,2,2,2,2,FALSE
32563307,Jeep,Grand Cherokee,2012,16000,560320,1,278,2,2,5,1,FALSE
32241507,Audi,Q7,2011,15500,546065,1,269,1,2,5,1,TRUE
26669090,Volkswagen,Golf VII,2015,12999,457955,1,191,2,4,2,2,FALSE
32496779,Infiniti,Q50,2014,17800,627094,1,108,1,2,3,3,FALSE
32555231,Volkswagen,Crafter груз.,2011,9400,331162,6,459,2,1,197,2,FALSE
31937262,Nissan,Rogue,2015,12100,426283,1,188,1,5,5,1,TRUE
32380007,BMW,320,2012,15000,535350,1,245,1,2,3,3,TRUE
32549213,Dacia,Sandero,2010,4300,151489,1,195,1,1,4,2,FALSE
25612251,Audi,Q5,2012,18500,651755,1,240,2,2,5,1,FALSE
32423472,Peugeot,206,2011,4500,158535,1,201,1,1,4,2,FALSE
32355674,Skoda,Octavia A7,2014,12000,422760,1,212,2,1,2,2,FALSE
32544744,BMW,M5,2019,109999,3873065,1,17,1,2,3,1,FALSE
32422353,BRP,Maverick X3,2017,32000,1127360,2,7,1,5,42,5,FALSE
32359231,Volkswagen,Passat Alltrack,2014,13500,475605,1,223,2,2,2,1,FALSE
31644377,Ford,Mondeo,2011,7399,260667,1,179,1,2,3,1,FALSE
32520759,BMW,X5,2019,57000,2008110,1,30,1,2,5,1,TRUE
32518116,Ford,Focus,2016,8000,281840,1,149,1,1,4,2,TRUE
32008179,Lexus,LX 450,2019,79999,2818365,1,97,2,2,5,1,FALSE
32687413,BMW,X6,2016,43000,1514890,1,75,1,2,5,1,FALSE
32608193,Toyota,Land Cruiser 200,2017,53500,1883200,1,119,2,3,5,1,FALSE
32686845,MAN,TGS,2012,28300,996160,6,850,2,2,200,3,FALSE
32686649,Toyota,Land Cruiser 200,2014,45000,1585350,1,181,2,2,5,1,FALSE
32686594,Volvo,S90,2016,29700,1046331,1,116,1,2,3,1,TRUE
32685764,Mazda,6,2016,12200,429806,1,152,1,2,3,2,TRUE
32685391,Skoda,Octavia A5,2010,7450,262464,1,162,1,2,3,2,FALSE
32581400,Kia,Rio,2012,7800,275808,1,189,1,2,3,2,FALSE
32500678,Renault,Symbol,2012,2700,95121,1,199,4,1,3,2,TRUE
31969844,Skoda,Karoq,2018,21200,746876,1,72,1,2,5,2,FALSE
32469257,Mazda,6,2016,14450,508640,1,160,1,2,3,2,TRUE
32684828,Volkswagen,Caddy груз.,2018,14200,502680,1,68,2,1,254,2,TRUE
31720034,Mercedes-Benz,C 300,2015,21500,758520,1,84,1,2,3,1,TRUE
32683517,MAN,18.403,2012,40000,1408000,6,929,2,2,212,3,FALSE
32591397,Land Rover,Range Rover Sport,2010,21999,775025,1,139,1,2,2,1,FALSE
32682679,Hyundai,Santa FE,2010,15000,528450,1,170,2,2,5,1,FALSE
32036288,Opel,Vivaro груз.,2013,13400,472082,6,239,2,1,198,2,FALSE
32682228,BMW,540,2019,39500,1384475,1,48,1,2,3,3,TRUE
32682226,Mercedes-Benz,Viano,2010,21300,746565,1,264,2,2,28,3,FALSE
32490034,Audi,A7,2021,75000,2651250,1,11,5,2,307,1,FALSE
32351013,Nissan,Rogue,2015,13499,472735,1,84,1,5,5,2,TRUE
32513958,Renault,Kangoo Express,2019,14399,507277,1,44,2,1,254,2,FALSE
32510736,Audi,A3,2011,8500,298520,1,248,2,1,4,2,FALSE
32560314,Subaru,Forester,2018,23999,843565,1,31,1,2,5,1,FALSE
32680982,BMW,320,2015,19300,679939,1,143,2,2,3,1,TRUE
32114279,Nissan,Rogue,2017,15200,535496,1,77,1,5,5,1,TRUE
32680029,BMW,X5,2011,17700,623217,1,250,2,2,5,1,FALSE
32503008,Infiniti,QX50,2016,17500,616175,1,112,1,2,5,1,TRUE
32327901,Volkswagen,Caddy пасс.,2016,18500,651755,1,235,2,1,2,2,FALSE
32678967,Volkswagen,Eos,2013,9000,317070,1,172,1,2,7,2,TRUE
32678228,Citroen,C5,2010,7800,274794,1,220,2,1,2,2,FALSE
32677679,Mazda,CX-5,2015,16500,581295,1,116,2,2,5,1,FALSE
32677392,Hyundai,Santa FE,2014,16999,598875,1,115,2,2,5,1,FALSE
32664725,ЗАЗ,Lanos,2011,4000,141600,1,200,4,1,9,2,FALSE
32643251,Land Rover,Discovery,2020,64700,2279381,1,33,2,2,5,1,FALSE
30670287,Volkswagen,Golf VI,2013,8200,288886,1,194,1,4,4,2,FALSE
32676694,MINI,Cooper,2015,12100,426283,1,127,1,2,4,2,FALSE
32676320,Skoda,Superb,2014,11500,405145,1,341,2,2,2,2,FALSE
32474731,Volvo,XC60,2015,21999,777445,1,70,1,2,5,2,TRUE
32676264,Mazda,CX-7,2010,9600,338208,1,142,2,1,2,1,FALSE
30991405,Toyota,Camry,2012,10000,353800,1,195,1,2,3,2,FALSE
32675332,BMW,X5,2011,19450,685223,1,280,2,3,5,1,FALSE
32675251,Kia,Sorento,2013,14700,517881,1,170,2,1,5,1,FALSE
32063023,Subaru,Forester,2013,13300,465766,1,121,4,2,5,1,FALSE
32675042,MAN,TGS,2013,23900,841997,6,878,2,2,212,3,FALSE
32674743,Peugeot,3008,2022,31950,1118889,1,14,2,2,5,2,FALSE
32518306,DAF,XF,2014,40707,1434120,6,661,2,2,212,3,FALSE
31939257,Acura,MDX,2014,20500,722215,1,166,1,2,5,1,TRUE
32673766,Nissan,Juke,2018,15800,556634,1,25,1,2,5,2,FALSE
32505657,Citroen,Berlingo груз.,2012,5300,186719,1,310,2,1,254,2,FALSE
32673623,BMW,535,2010,14800,520960,1,250,1,2,3,1,TRUE
32672439,BMW,X6,2014,42000,1478400,1,109,2,2,5,1,FALSE
32672104,Nissan,Rogue,2016,15500,551025,1,101,4,5,5,2,TRUE
32604476,Toyota,Camry,2012,15300,539019,1,203,4,2,3,2,FALSE
32671543,Renault,Megane,2015,9400,330974,1,192,2,1,4,2,FALSE
32671177,Mercedes-Benz,Sprinter 213 пасс.,2010,10300,362869,1,280,2,1,254,3,FALSE
32670811,Audi,A4,2013,16500,580965,1,298,2,2,2,1,FALSE
32670646,Volvo,XC90,2016,15500,551180,1,280,2,2,5,1,TRUE
32670543,Mercedes-Benz,S 63 AMG,2014,72000,2535120,1,140,1,2,6,1,TRUE
32481428,BMW,116,2015,13199,469224,1,283,2,1,4,3,TRUE
32670240,Mercedes-Benz,G 63 AMG,2016,88000,3102880,1,101,1,2,5,1,FALSE
32669788,BMW,328,2012,12000,422760,1,191,1,2,3,3,FALSE
32669744,BMW,4 Series Gran Coupe,2018,32400,1141452,1,65,1,2,307,1,FALSE
32669709,Volvo,XC90,2017,39900,1405677,1,56,1,2,5,1,TRUE
32669345,Peugeot,3008,2011,8350,294171,1,208,2,1,4,2,FALSE
32669259,Skoda,Octavia A5,2012,9499,334650,1,179,2,1,3,2,FALSE
32669113,Volvo,XC90,2010,15000,528450,1,250,1,2,5,1,FALSE
32500762,Mazda,CX-7,2010,10300,362869,1,149,2,1,5,1,FALSE
32668377,Mazda,5,2012,8300,292409,1,197,2,1,8,2,FALSE
32668226,Nissan,Qashqai+2,2011,9950,350538,1,220,2,1,5,1,FALSE
32469480,Lexus,IS 250,2015,19000,669370,1,86,1,2,3,3,TRUE
32666574,Renault,Trafic пасс.,2019,23032,811410,1,300,2,1,254,2,FALSE
32478989,Infiniti,Q50,2015,18900,665847,1,117,5,2,3,1,TRUE
32466296,Ford,F-150,2019,42500,1497275,1,53,1,2,9,1,TRUE
32568203,Volkswagen,Golf VII,2016,12900,454467,1,119,1,2,4,2,FALSE
32665351,Opel,Vivaro груз.,2017,16900,595387,1,176,2,1,254,2,FALSE
32664964,BMW,530 GT,2012,24500,863135,1,137,2,3,3,1,FALSE
32075982,Kia,Carens,2010,7000,246610,1,185,1,1,8,2,FALSE
32595149,Skoda,Octavia A5,2010,8100,285363,1,235,1,1,2,2,FALSE
32664298,Maserati,Quattroporte,2017,64500,2272335,1,36,1,2,3,1,TRUE
31896187,Peugeot,2008,2015,9499,334650,1,92,1,2,2,2,FALSE
32396033,Skoda,Rapid,2015,8500,299455,1,154,1,1,3,2,FALSE
32430787,Mercedes-Benz,GL 500,2010,14500,510835,1,335,1,2,5,1,FALSE
30344940,Infiniti,Q50,2016,15000,533400,1,142,1,2,3,3,TRUE
32661849,Opel,Zafira,2012,11500,406525,1,145,2,2,8,2,FALSE
32661374,BMW,X3,2018,30200,1063946,1,47,1,3,5,3,TRUE
32661185,Mercedes-Benz,GLE 400,2017,60000,2113800,1,73,1,2,6,1,FALSE
32660544,Skoda,Octavia A7,2015,10999,389145,1,190,2,1,2,2,FALSE
32660306,Skoda,Fabia,2017,9850,344947,1,217,2,1,2,2,FALSE
32658952,Renault,Megane,2011,5999,211345,1,237,2,1,2,2,FALSE
32281012,BMW,428,2013,15000,533850,1,62,1,2,6,1,TRUE
32657281,Ford,Fusion,2018,15900,560157,1,37,1,2,3,2,TRUE
32581896,Volkswagen,Passat B7,2011,11100,391053,1,201,1,2,3,2,FALSE
32614642,Volkswagen,Golf VI,2010,8850,314618,1,177,4,1,4,2,FALSE
32654626,Ford,Mondeo,2012,7999,280125,1,122,1,2,3,2,FALSE
32105514,Volkswagen,Polo,2019,10500,369915,1,96,4,1,3,2,FALSE
31947930,Mercedes-Benz,GLE 350,2018,59800,2106754,1,46,2,2,5,1,FALSE
32651717,Mercedes-Benz,Sprinter 310 груз.,2011,16500,593835,6,240,2,1,210,3,FALSE
32651311,Ford,Fiesta,2018,9500,338010,1,70,1,2,3,2,TRUE
32651206,Ford,Focus,2014,7300,261194,1,178,1,1,3,2,FALSE
32605333,Volkswagen,e-Golf,2014,17600,620048,1,60,6,2,4,2,TRUE
32650562,Toyota,RAV4,2018,19900,701077,1,117,1,2,5,1,FALSE
32650453,Porsche,Macan,2021,64999,2289915,1,21,1,2,5,1,FALSE
32472075,Acura,RDX,2015,21500,757445,1,79,4,2,5,1,TRUE
32040482,Volkswagen,Touran,2010,6900,243087,1,184,1,1,8,2,FALSE
32649231,Toyota,Sequoia,2020,69900,2462577,1,39,1,3,5,1,FALSE
32649388,Nissan,TIIDA,2010,7200,253656,1,51,1,2,4,2,FALSE
32649286,BMW,320,2015,15000,528450,1,175,2,1,3,3,FALSE
32648299,Dodge,Dart,2012,5500,193765,1,205,1,1,3,2,TRUE
32647121,Volkswagen,Polo,2018,5700,200811,1,81,1,1,3,2,FALSE
32643633,Mercedes-Benz,E 220,2021,65500,2316080,1,2,2,3,3,1,FALSE
32360824,Jaguar,XF,2019,34500,1226820,1,53,2,2,3,3,FALSE
32632198,Nissan,Leaf,2013,12400,436852,1,109,6,2,4,2,FALSE
32640010,Volkswagen,Passat B8,2018,28950,1019330,1,75,2,2,3,2,FALSE
32639467,Ford,Focus,2016,8499,299420,1,160,1,2,3,2,TRUE
32486032,Mercedes-Benz,Sprinter 313 груз.,2013,18750,660562,6,280,2,1,198,3,FALSE
32637163,Ravon,R2,2016,5600,197288,1,134,1,2,4,2,FALSE
32636984,Volkswagen,Tiguan Allspace,2018,27900,982917,1,37,1,2,5,1,TRUE
32396450,Skoda,Octavia A7,2018,14700,517881,1,181,2,1,2,1,FALSE
32224129,Volkswagen,Tiguan,2019,20500,728980,1,48,1,2,5,1,TRUE
32634336,Lexus,RX 350,2019,41500,1458725,1,19,1,2,5,1,TRUE
32349282,Dodge,Journey,2018,12200,429806,1,105,1,2,5,2,TRUE
32630614,Skoda,Octavia A5,2010,5950,208547,1,270,1,1,3,2,FALSE
32451658,Mercedes-Benz,Sprinter 316 груз.,2016,19000,669370,6,320,2,2,210,3,FALSE
31860202,Peugeot,3008,2010,6600,234630,1,284,2,4,5,2,FALSE
32446177,Mercedes-Benz,Viano,2014,23000,810290,1,300,2,2,254,1,FALSE
32624112,Mercedes-Benz,Vito 116,2018,16750,595965,1,202,2,1,254,3,FALSE
32505718,Volkswagen,Touareg,2015,35900,1264757,1,169,2,2,5,1,FALSE
32623430,Volkswagen,Passat B7,2015,10900,387822,1,105,1,2,3,2,TRUE
32455752,Lexus,GS 350,2014,25325,892200,1,167,1,2,3,1,TRUE
32619872,Toyota,RAV4,2011,14200,500266,1,173,4,5,5,1,FALSE
32450193,BMW,X5,2018,39500,1391585,1,160,2,2,5,1,FALSE
32613750,MAN,TGL,2014,36800,1296464,6,470,2,2,198,1,FALSE
32611471,Volvo,XC60,2013,21425,754800,1,65,2,2,2,1,FALSE
32610014,Renault,Grand Scenic,2012,8500,299710,1,218,2,1,8,2,FALSE
32609842,Hyundai,Sonata,2013,5450,192003,1,342,3,2,3,2,FALSE
32607555,Skoda,Octavia A7,2013,10999,387495,1,270,2,1,2,2,FALSE
32606911,Mercedes-Benz,GLE 350,2017,37333,1315242,1,63,1,2,5,1,TRUE
32605711,Mercedes-Benz,GLE 300,2021,79999,2818365,1,2,2,2,5,1,FALSE
32604660,Volvo,XC60,2017,22500,792675,1,87,2,1,5,2,FALSE
32603905,Mazda,CX-5,2013,13999,495005,1,147,2,2,5,1,FALSE
32426102,BMW,750,2011,19600,690508,1,163,1,2,252,1,FALSE
32601423,Kia,K5,2013,7200,254592,1,175,3,2,3,2,FALSE
32260311,Renault,Master груз.,2012,18400,654304,6,295,2,2,208,2,FALSE
32423485,Land Rover,Range Rover Sport,2017,44000,1550120,1,82,2,2,5,1,FALSE
32596222,Skoda,Octavia A7,2015,14500,510835,1,259,2,2,2,1,FALSE
32593804,Nissan,Rogue,2014,14888,528822,1,93,4,5,5,1,TRUE
28045223,Cadillac,XT5,2016,24000,845520,1,98,1,3,5,2,TRUE
32586126,Toyota,Yaris,2012,8900,313547,1,96,1,2,4,2,FALSE
32589027,BMW,520,2012,13999,493185,1,186,1,2,3,3,FALSE
29902465,Toyota,Highlander,2014,24500,863135,1,145,4,2,5,2,TRUE
32129379,Ford,EcoSport,2020,12600,443898,1,32,1,2,5,1,TRUE
28836154,Ford,Focus,2017,10600,373438,1,134,1,2,3,2,TRUE
32114964,TCM,FHG,2013,10800,380484,4,3,3,2,336,2,FALSE
32415101,BMW,X6 M,2016,47000,1655810,1,103,1,2,5,1,TRUE
32019560,Toyota,Prius,2014,15000,528450,1,62,5,2,307,2,TRUE
32583505,Kia,Sorento,2010,11300,397760,1,175,1,2,5,1,FALSE
32578605,BMW,340,2015,25900,912457,1,173,1,2,3,3,TRUE
31953674,Renault,Kadjar,2017,15999,563645,1,185,2,1,5,2,FALSE
32569956,Toyota,Camry,2016,13500,475605,1,181,4,3,3,2,FALSE
32569322,BMW,330,2019,33000,1162590,1,78,1,2,3,3,TRUE
32567868,Mercedes-Benz,Sprinter 319 груз.,2021,44000,1550120,6,1000,2,1,197,3,FALSE
32565278,ЗАЗ,Vida,2013,3450,121543,1,195,4,1,3,2,FALSE
32563617,Ford,Fusion,2014,10299,362628,1,179,1,2,3,2,FALSE
32563492,Mazda,6,2010,7499,264190,1,198,2,1,2,2,FALSE
32561410,Mercedes-Benz,Sprinter 213 груз.,2013,12200,429562,6,280,2,1,254,2,FALSE
32557511,Mitsubishi,Lancer X,2012,6990,246258,1,85,1,1,3,2,FALSE
32554557,Audi,Q5,2018,32500,1144975,1,78,1,2,5,1,TRUE
32546533,Nissan,TIIDA,2010,6400,225472,1,36,1,2,4,2,FALSE
30669917,Lexus,RX 350,2010,19200,676416,1,162,1,2,5,1,TRUE
32543945,Subaru,Outback,2015,14150,503457,1,161,1,2,5,1,TRUE
32348925,Mazda,6,2020,28250,995247,1,16,1,2,3,2,TRUE
32539306,Volkswagen,Passat B8,2015,22800,803244,1,138,2,2,3,2,FALSE
32538588,Volkswagen,Tiguan,2012,12000,422760,1,164,1,2,5,2,FALSE
32538221,Dacia,Duster,2011,8800,310024,1,171,2,1,5,1,FALSE
32030378,Toyota,Yaris,2018,11900,419237,1,30,1,2,3,2,TRUE
32531639,BMW,X5,2020,79900,2818872,1,39,2,2,5,1,FALSE
32531516,Hyundai,Sonata,2013,9000,315180,1,110,1,2,3,2,TRUE
32357003,Volkswagen,Touareg,2015,32500,1144975,1,198,2,2,5,1,FALSE
32182571,Skoda,Octavia A5,2010,6900,243087,1,272,2,1,4,2,FALSE
32530321,Volkswagen,Touareg,2013,19700,693440,1,232,2,3,5,1,FALSE
32527350,Skoda,Octavia A7,2017,13900,489697,1,111,1,1,307,2,FALSE
32527206,Audi,Q5,2017,36600,1289418,1,198,2,2,5,1,FALSE
32520786,Hyundai,Santa FE,2013,19700,694031,1,196,2,1,5,1,FALSE
31403761,Toyota,RAV4,2020,35600,1254188,1,19,5,2,5,2,FALSE
32322525,Jeep,Grand Cherokee,2019,36500,1297940,1,39,1,2,5,1,TRUE
23659052,TCM,FHG,2010,11500,405145,4,9,3,2,336,2,FALSE
31433029,Toyota,FG,2017,20908,732810,4,4,3,2,336,2,FALSE
32516453,Toyota,02-8FGF20,2014,12855,452880,4,4,3,2,336,2,FALSE
32186416,Volkswagen,Touareg,2012,19900,701077,1,162,2,2,5,1,FALSE
32497709,Audi,Q7,2016,50900,1793207,1,147,2,3,5,1,FALSE
32370630,Audi,A3 Sportback,2012,10700,378245,1,142,2,2,4,2,FALSE
32377892,Audi,Q7,2015,39899,1405642,1,159,2,2,5,1,FALSE
32507170,Kia,Sportage,2019,17999,634105,1,37,1,2,5,2,FALSE
32389442,Audi,Q5,2018,37500,1321125,1,49,2,2,5,1,FALSE
32505869,Audi,A4 Allroad,2016,27999,986405,1,173,2,2,2,1,FALSE
31833702,Tesla,Model X,2018,59000,2086830,1,75,6,2,5,1,TRUE
32687836,Skoda,Superb,2017,19555,688923,1,188,2,2,2,2,FALSE
32687827,Opel,Ampera-e,2018,24900,877227,1,165,6,2,4,2,FALSE
31441371,Volkswagen,Caddy груз.,2016,12950,455840,6,189,2,1,254,2,FALSE
32648995,Toyota,RAV4,2021,28500,1004055,1,2,1,2,5,2,FALSE
32687545,Jeep,Compass,2017,12500,440375,1,158,1,2,5,2,TRUE
32687410,Renault,Trafic пасс.,2019,18800,662324,1,178,2,1,8,2,FALSE
32687405,Lancia,Delta,2010,6800,239564,1,260,2,2,4,2,FALSE
32481076,Mazda,CX-7,2010,9900,348777,1,214,2,1,5,1,FALSE
32687272,Jeep,Compass,2012,7000,246610,1,158,4,2,5,2,FALSE
32687182,Mercedes-Benz,S 550,2014,43500,1532505,1,90,1,2,3,1,FALSE
32687013,Geely,Emgrand 7 (EC7),2013,4999,175965,1,204,4,1,3,2,FALSE
32687005,Renault,Koleos,2020,30000,1056000,1,36,2,5,5,1,FALSE
32687028,Mercedes-Benz,B 180,2010,7600,267520,1,82,1,2,4,2,FALSE
31749833,Renault,Megane Scenic,2011,8300,292409,1,210,2,4,2,2,FALSE
32686884,Renault,Megane,2012,6800,239360,1,221,2,1,2,2,FALSE
32686889,Mercedes-Benz,B 180,2010,7400,260480,1,85,1,2,4,2,FALSE
32686865,Peugeot,308,2020,20000,704000,1,34,2,2,4,2,FALSE
32387186,Mercedes-Benz,B 200,2010,7100,250133,1,147,1,5,4,2,FALSE
32686607,Volkswagen,Passat B7,2011,10399,366357,1,205,2,1,2,2,FALSE
32686597,Audi,A4,2013,12100,426283,1,257,2,1,2,2,FALSE
32448148,Mercedes-Benz,Viano,2012,21200,746876,1,252,2,1,28,3,FALSE
32304770,Hyundai,Grand Santa Fe,2016,16999,598875,1,100,1,2,2,1,TRUE
30960049,Mitsubishi,Outlander,2020,19500,689325,1,18,4,5,5,2,TRUE
32686296,Mercedes-Benz,Sprinter 516 груз.,2013,13000,457990,6,374,2,1,197,3,FALSE
32686263,Volkswagen,Golf VII,2015,13300,468559,1,203,2,2,2,2,TRUE
32686114,Nissan,Juke,2011,8999,317035,1,154,2,1,5,2,FALSE
32686064,Hyundai,Santa FE,2014,16000,563680,1,170,1,2,5,1,TRUE
32686020,Citroen,C3,2010,7199,253621,1,180,1,2,4,2,FALSE
32685849,Hyundai,Sonata,2014,11000,387530,1,127,5,2,3,2,TRUE
31260152,Peugeot,807,2014,9950,350538,1,228,2,1,8,2,FALSE
32685604,BMW,750,2016,39900,1405677,1,37,1,2,3,1,TRUE
32685573,Renault,Megane,2010,5850,206095,1,201,1,1,2,2,FALSE
32684785,Volkswagen,Crafter груз.,2020,25000,880750,1,114,2,1,254,2,FALSE
32047307,Toyota,Corolla,2017,13100,461513,1,96,1,1,3,2,FALSE
32685065,Mazda,CX-7,2012,12888,454044,1,82,1,3,5,1,FALSE
32657941,Tesla,Model 3,2020,46000,1620580,1,27,6,2,3,1,FALSE
32684959,Audi,A6,2010,9999,352265,1,290,2,2,2,1,FALSE
32684831,Harley-Davidson,Low Rider,2015,14500,513300,2,19,1,1,30,5,FALSE
32484116,Audi,A6,2015,17950,635430,1,153,1,2,3,2,TRUE
32684774,Volkswagen,Tiguan,2012,13800,486174,1,144,2,2,5,1,FALSE
32684652,BMW,X1,2016,21400,753922,1,218,1,2,5,1,TRUE
32684584,Lexus,RX 200t,2017,48700,1715701,1,100,1,2,5,1,FALSE
32657713,Renault,Master груз.,2013,10800,380484,6,257,2,1,254,2,FALSE
32489796,Volkswagen,Caravelle,2017,39800,1402154,1,120,2,2,254,2,FALSE
32684070,Skoda,Fabia,2011,4450,156640,1,308,4,1,2,2,FALSE
32684045,Lexus,GS 350,2016,31700,1120595,1,48,1,2,3,1,TRUE
32684062,Hyundai,Avante,2016,12700,447421,1,99,2,2,3,2,FALSE
32578597,BMW,328,2013,20000,704600,1,125,1,2,3,3,TRUE
32683951,Nissan,Versa,2017,9299,327325,1,68,1,2,4,2,FALSE
31443584,Harley-Davidson,FLHTK Electra Glide Ultra Limited,2016,20500,722215,2,10,1,1,23,5,FALSE
32683756,Lexus,NX 300h,2016,29000,1021670,1,153,5,5,5,1,FALSE
32683715,ВАЗ,2110,2011,4500,158400,1,15,4,1,3,2,FALSE
32683682,Honda,Civic,2017,14500,510835,1,65,1,2,3,2,TRUE
32668422,Volkswagen,Passat B7,2012,10900,384007,1,149,4,2,3,2,TRUE
32683558,BMW,X6,2012,21500,757445,1,297,1,2,5,1,FALSE
32683530,Volkswagen,Passat B8,2016,13700,483062,1,225,2,2,2,2,FALSE
32683426,Audi,Q5,2021,56000,1979600,1,2,1,2,5,1,TRUE
32022413,BMW,328,2014,15999,563165,1,137,1,2,3,3,TRUE
31752510,Ford,Fiesta,2016,7500,264000,1,80,1,2,3,2,TRUE
32683173,Volkswagen,Caddy груз-пас,2016,11000,387530,6,263,2,1,254,2,FALSE
32683053,Hyundai,Sonata,2013,4700,165581,1,324,3,2,3,2,FALSE
32682841,Volkswagen,Golf VII,2014,13500,473985,1,69,1,2,4,2,FALSE
32682692,BMW,X7,2020,89999,3170665,1,88,2,2,5,1,FALSE
32682648,Toyota,Prius,2013,12400,433876,1,197,4,5,4,2,TRUE
32681865,Mercedes-Benz,Sprinter 519 груз.,2015,23900,841997,1,257,2,2,254,3,FALSE
32682576,Kia,Sportage,2014,13650,480480,1,190,2,1,5,2,FALSE
32682504,Toyota,Corolla,2017,11750,414540,1,122,1,1,3,2,FALSE
32682451,Mercedes-Benz,S 63 AMG,2017,86500,3047395,1,25,1,2,6,1,FALSE
32474708,Opel,Movano груз.,2015,12300,430746,6,500,2,1,195,2,FALSE
31350372,Mercedes-Benz,Atego 823,2017,35030,1234098,6,450,2,2,197,3,FALSE
32682327,Dodge,Journey,2018,17500,614425,1,96,4,2,5,1,TRUE
32634826,BMW,X6,2021,105999,3712085,1,2,1,2,5,1,FALSE
32682111,Hyundai,Elantra,2015,9000,318420,1,158,1,2,3,2,TRUE
32358349,Porsche,Cayenne,2014,26800,944164,1,110,1,2,5,1,TRUE
32538995,Volkswagen,Tiguan,2018,31500,1109745,1,119,2,2,5,1,FALSE
32539452,Volkswagen,Tiguan,2017,31900,1123837,1,115,2,2,5,1,FALSE
32448031,Mercedes-Benz,C 300,2015,19800,697554,1,92,1,2,3,3,TRUE
28302794,Renault,Megane,2012,6999,246575,1,274,2,2,2,2,FALSE
32681889,Peugeot,3008,2021,37888,1334794,1,31,2,2,5,2,FALSE
32681756,Hyundai,Santa FE,2011,12200,429806,1,207,2,2,5,1,FALSE
32681707,Dodge,Durango,2016,29500,1036040,1,160,4,2,5,1,TRUE
32681633,Renault,Megane,2010,5500,194425,1,208,1,1,2,2,FALSE
32477965,Volvo,V90,2019,44000,1550120,1,42,1,2,5,1,FALSE
32532563,Renault,Duster,2012,10800,380484,1,136,1,2,5,2,FALSE
32681616,Ford,E-450,2011,22500,795375,4,170,4,2,331,3,FALSE
32681557,Hyundai,Sonata,2013,11000,387200,1,231,5,2,3,2,FALSE
32681553,Porsche,Cayenne,2013,29900,1053377,1,114,1,2,5,1,FALSE
32680700,Renault,Master груз.,2017,15300,537795,1,102,2,1,254,2,FALSE
32681508,Land Rover,Range Rover,2011,19900,703465,1,156,2,2,5,1,FALSE
31881667,Audi,A4,2011,9900,348777,1,162,1,2,3,2,TRUE
32468714,Kia,Sportage,2017,21000,739830,1,156,2,2,5,1,FALSE
32681296,Peugeot,208,2013,6500,228995,1,120,1,1,4,2,FALSE
32681292,Renault,Master груз.,2018,14750,519642,6,220,2,1,195,2,FALSE
30256783,Skoda,Octavia A5,2012,9100,320320,1,310,2,2,307,2,FALSE
